Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
191,0.5005076,0.5475391,0.47799367,0.5585261,0.49897343,0.50121313,0.47133482,0.5048567,0.5360087,0.45552546,0.51717097,0.5815828,0.4796912,0.47493467,0.5081439,0.5070032,0.4197621,0.40544897,0.52247316,0.43581748,0.49264872,0.4523182,0.4501688,0.57153094,0.5686105,0.5324724,0.6018928,0.46231237,0.41461188,0.4017322,0.58180714,0.44215024,0.5955719,0.49169463,0.41881648,0.57926387,0.40530074,0.3216257,0.56022173,0.5783646,0.36616307,0.57921994,0.42073515,0.5150364,0.5299224,0.5666115,0.6988164,0.52765626,0.43875217,0.55338895,0.5356046,0.57429826,0.4589008,0.53084064,0.37490672,0.5516219,0.5034081,0.41615054,0.50825644,0.41809452,0.40061688,0.52518535,0.44195795,0.58352196,0.48636928,0.45302612,0.53422654,0.50500655,0.5444051,0.607915,0.38457495,0.34342283,0.55201304,0.40859112,0.46455926,0.38512242,0.54653215,0.4669845,0.5154841,0.52618814,0.56322265,0.44697347,0.5932849,0.45343047,0.4923116,0.45561877,0.57738197,0.41046062,0.34104782,0.5895735,0.45010585,0.43533665,0.46585414,0.5202394,0.38339317,0.47505602,0.4515316,0.5194583,0.53666663,0.55710006
192,0.47211426,0.43862367,0.54891074,0.42239502,0.48968047,0.49376205,0.5638572,0.4713624,0.51007164,0.53189623,0.5457664,0.4229955,0.57397234,0.50686777,0.53076077,0.43901974,0.5758133,0.4586055,0.5289935,0.45863658,0.42599875,0.55577844,0.59562755,0.45056033,0.51584256,0.43167087,0.47860008,0.48628706,0.4679027,0.5061695,0.47922927,0.4853935,0.45790687,0.48222303,0.48315385,0.4714924,0.50162506,0.5085805,0.4716195,0.4059149,0.5683464,0.5108783,0.5215253,0.5224677,0.47268945,0.486366,0.510268,0.53032315,0.45251918,0.45245785,0.49303168,0.45465836,0.4699839,0.5219672,0.5012741,0.50736547,0.48790613,0.5831528,0.5341488,0.59481084,0.5307691,0.52377427,0.54706895,0.5426085,0.4602502,0.47036242,0.4824553,0.45544684,0.43507892,0.4751801,0.4816155,0.56118,0.39941472,0.46484363,0.4836564,0.59502095,0.44171274,0.61749184,0.46823466,0.41061997,0.52780426,0.5309739,0.46752676,0.5390451,0.56813765,0.47894388,0.35392517,0.52532125,0.510075,0.44723916,0.5127907,0.5449729,0.48459548,0.55414826,0.51819456,0.45355946,0.5254833,0.5327197,0.59018826,0.51429784
193,0.5290823,0.5959063,0.5641929,0.51556504,0.5194832,0.5268664,0.3154043,0.33901355,0.5158857,0.51903886,0.597193,0.48944658,0.65822804,0.47232977,0.6176113,0.5898709,0.48372543,0.60969317,0.48754266,0.553401,0.33809006,0.48966277,0.60028505,0.47073847,0.37382656,0.41078752,0.5570264,0.5538176,0.42014724,0.5594787,0.6120974,0.5329988,0.4742931,0.40303934,0.660531,0.46790534,0.44160396,0.47832227,0.5082881,0.47091535,0.4880517,0.66447496,0.5041469,0.5919086,0.552614,0.51018023,0.65284526,0.52804404,0.47162572,0.3622028,0.4526387,0.40359956,0.5330789,0.5162374,0.290622,0.5177387,0.6341481,0.4836008,0.46820885,0.4553233,0.49172273,0.61388576,0.46139807,0.69665396,0.4490987,0.34121704,0.57683814,0.64074856,0.4133693,0.5458675,0.61244166,0.5016001,0.62281084,0.3196192,0.42344165,0.41559678,0.46115065,0.6780656,0.4713512,0.4671836,0.5173863,0.4372451,0.40501684,0.6017692,0.49287748,0.5918539,0.39514256,0.41135055,0.51564914,0.59988093,0.38606617,0.4940098,0.5955344,0.42931688,0.5919945,0.39555186,0.46005398,0.5585588,0.5153652,0.3138724
194,0.44273323,0.56196487,0.43509024,0.52052605,0.5574012,0.45010218,0.43622446,0.46592855,0.5174648,0.4624686,0.42352778,0.52504444,0.45431483,0.3781823,0.41540858,0.50748813,0.38902807,0.43156338,0.38333774,0.42590827,0.59881306,0.42391908,0.34976655,0.5416883,0.5097245,0.4593165,0.52771723,0.43182,0.4816085,0.34747538,0.51293087,0.38633707,0.554087,0.52131605,0.4268949,0.55699396,0.488319,0.4436965,0.5055778,0.47986144,0.4315409,0.43936622,0.32643512,0.41864163,0.46752244,0.4546551,0.47891504,0.48649502,0.44386983,0.5511981,0.5222665,0.56138974,0.39780074,0.3293901,0.53736794,0.45411265,0.42135334,0.42505145,0.4843983,0.43496796,0.31457466,0.37236768,0.45959857,0.58278394,0.5679644,0.4624684,0.47759074,0.40975982,0.5585593,0.5348917,0.46007496,0.33344555,0.4314451,0.49146545,0.40384015,0.45683068,0.5165775,0.35835773,0.43298548,0.37937835,0.46769148,0.5115434,0.5693195,0.34940627,0.50401103,0.42580366,0.5255489,0.42425182,0.3486182,0.451806,0.44194224,0.46914524,0.38224882,0.42809966,0.3587044,0.5274578,0.39977878,0.4205519,0.46869266,0.5163147
195,0.63469803,0.4122305,0.31058022,0.44341478,0.33375883,0.5823298,0.59811056,0.61007833,0.5248415,0.56112003,0.48480994,0.6272794,0.519363,0.7084011,0.5679205,0.526701,0.6075995,0.486899,0.48905423,0.34640145,0.54116094,0.57642984,0.5585476,0.5994655,0.4814818,0.35801724,0.39065093,0.602335,0.48442394,0.45781925,0.43242866,0.5833231,0.37563464,0.5467402,0.3654536,0.3695417,0.46504688,0.4459886,0.4757813,0.50175977,0.5265435,0.5172964,0.5263289,0.48478973,0.4726473,0.592362,0.39950448,0.41474226,0.5897857,0.5182612,0.55571973,0.4727242,0.4019862,0.5153848,0.4647755,0.5963061,0.5451927,0.5752232,0.31171888,0.57619166,0.47712016,0.37918347,0.523393,0.34906805,0.6239327,0.5598037,0.42097437,0.35662022,0.38926792,0.38021672,0.6000712,0.55890894,0.5068548,0.5049554,0.66092545,0.62008035,0.40275994,0.5751616,0.47430235,0.52140343,0.36909515,0.5320882,0.5095707,0.6393442,0.4099975,0.41745287,0.42707244,0.5452963,0.5723453,0.38683307,0.5071417,0.53057146,0.39914924,0.5934085,0.6325437,0.5374736,0.41505536,0.4339275,0.6265784,0.41498083
196,0.36075747,0.46460053,0.5859392,0.37384698,0.47352934,0.34830076,0.5059074,0.3602542,0.24657062,0.42636174,0.31457144,0.3403982,0.43318707,0.3439145,0.26632607,0.506107,0.5640374,0.47912395,0.37250546,0.522985,0.32164183,0.2980325,0.32379144,0.26709798,0.41285163,0.5190348,0.39414436,0.30456662,0.34148392,0.39050913,0.54544824,0.37037563,0.33806378,0.46984237,0.55791175,0.37316567,0.47844774,0.5999138,0.3795058,0.5389038,0.5140196,0.2791765,0.38750476,0.4229464,0.41310167,0.3812407,0.41899467,0.4298666,0.34898767,0.39201963,0.44449216,0.389746,0.40145606,0.44831353,0.5797417,0.33403125,0.31436926,0.46007347,0.43434754,0.35680687,0.4057997,0.4501708,0.3748897,0.3562223,0.26158267,0.33181715,0.5002023,0.5133014,0.30814552,0.55400944,0.4692399,0.326505,0.37559527,0.51115876,0.3080424,0.4583985,0.43376732,0.43034375,0.38120076,0.44192243,0.4071988,0.39105487,0.28905025,0.42846483,0.38758802,0.51495636,0.47661215,0.3323938,0.51910496,0.30783767,0.36078298,0.35547692,0.4895531,0.5938709,0.4631443,0.4340964,0.6677016,0.55299175,0.37587214,0.4100895
197,0.56354237,0.40379936,0.5691655,0.45858234,0.58224523,0.34956098,0.6304594,0.41146088,0.4571364,0.5678199,0.3994092,0.41442287,0.47476682,0.5662962,0.47488928,0.48881045,0.54798967,0.5739507,0.51984555,0.63124454,0.50943893,0.4969113,0.38422042,0.47613594,0.5016913,0.44771057,0.42954767,0.38776964,0.3968668,0.4538384,0.47827402,0.43783528,0.34932196,0.4171313,0.50003076,0.58128816,0.5799877,0.63555104,0.52671003,0.49291572,0.64222705,0.39933646,0.27365184,0.4856655,0.411924,0.53989124,0.5647611,0.636387,0.4861058,0.31439137,0.48844117,0.3599522,0.48227704,0.52225894,0.59557533,0.34918773,0.3750594,0.5847023,0.5838745,0.53470457,0.57683605,0.42208713,0.54153323,0.44013447,0.46734673,0.5363697,0.5341984,0.5982137,0.402353,0.49786675,0.5097527,0.394116,0.3858717,0.4871027,0.4179123,0.5311394,0.6069671,0.44448823,0.32060707,0.48530754,0.5692596,0.56889856,0.4296754,0.47623384,0.41729528,0.5272822,0.5229878,0.663213,0.57969964,0.44006008,0.46605393,0.4874287,0.35032886,0.52892977,0.566353,0.60230696,0.67378473,0.48056975,0.3694083,0.46416864
198,0.3824944,0.6072264,0.42057985,0.54416966,0.45686308,0.5518226,0.3278746,0.56250465,0.5589906,0.3939167,0.4471466,0.5394181,0.35000372,0.3572166,0.5002141,0.5061346,0.31527096,0.5230353,0.4516883,0.5394127,0.64242566,0.39176887,0.33058047,0.55822134,0.52357286,0.58252573,0.4734697,0.39715356,0.38864833,0.32194394,0.46772447,0.4037193,0.5886884,0.52196455,0.35373545,0.49292994,0.4879319,0.3918188,0.5010552,0.4813041,0.42297745,0.5298768,0.38830522,0.33734268,0.61277586,0.43380967,0.48239848,0.5182154,0.5339247,0.5450147,0.3781647,0.51346207,0.595091,0.5228656,0.48203373,0.54061973,0.41161078,0.2876711,0.51097995,0.43838608,0.5107137,0.5159745,0.40315157,0.568604,0.4371556,0.5238993,0.39853716,0.47810477,0.6168643,0.5716194,0.3513306,0.40609264,0.6767541,0.5852877,0.54410857,0.3677776,0.47217435,0.30732822,0.4625044,0.57725346,0.48531437,0.5147472,0.6433891,0.30849072,0.43918633,0.50414217,0.59177613,0.5143077,0.31067377,0.6044934,0.521008,0.4021324,0.38943118,0.3429343,0.40779215,0.5850693,0.4626574,0.506243,0.44666913,0.6258447
199,0.43026602,0.4898532,0.50698686,0.49930552,0.4195392,0.47256976,0.49926907,0.4699899,0.4072802,0.5384968,0.5631,0.4628858,0.568792,0.623732,0.57214487,0.45503008,0.613426,0.48109782,0.5281663,0.42608708,0.31237832,0.58247447,0.5560187,0.47890535,0.48023307,0.35131863,0.4082046,0.49963367,0.41620496,0.5328655,0.5451562,0.5318117,0.44127995,0.45073646,0.47481108,0.38752156,0.42201954,0.4202866,0.43465114,0.4499963,0.5061915,0.5840459,0.5643612,0.52391595,0.49706748,0.54329014,0.5399665,0.5043139,0.48562568,0.43827412,0.50716245,0.4722401,0.47370514,0.52656436,0.33086008,0.5320048,0.55489206,0.55987555,0.44879186,0.54993975,0.4285096,0.50448936,0.49390674,0.4941255,0.48356587,0.3942787,0.4378476,0.45321465,0.4068783,0.5015676,0.5066385,0.51349854,0.4967844,0.35146964,0.4723459,0.48885512,0.3858173,0.65998507,0.49471176,0.49516618,0.4336667,0.5412432,0.46415704,0.5840284,0.49664646,0.46178943,0.31742746,0.5020075,0.4472249,0.4512384,0.40496942,0.5143485,0.466469,0.58979064,0.56618786,0.43713558,0.46419287,0.5190702,0.6070136,0.40283176
200,0.46887964,0.5968298,0.4014088,0.49609724,0.49196798,0.53594285,0.37559932,0.5223813,0.5342343,0.38642776,0.43933252,0.50485706,0.47933954,0.4208488,0.50935596,0.6364049,0.30386823,0.5103795,0.37252474,0.56900686,0.62531567,0.41332418,0.3659336,0.538169,0.5116277,0.47568485,0.48560524,0.4757414,0.4968926,0.3532728,0.49929076,0.4670362,0.58817303,0.5303028,0.5463609,0.56585085,0.5361634,0.49934053,0.5536389,0.37050387,0.4037403,0.4309238,0.44274715,0.3972536,0.5458079,0.5005425,0.5521772,0.48157555,0.48486724,0.46732432,0.46382767,0.46344715,0.56967235,0.41295677,0.53941274,0.5699897,0.44529462,0.47021893,0.5044389,0.38236475,0.40779668,0.49130726,0.5856358,0.48829556,0.57985854,0.5648315,0.47774118,0.48687404,0.5055165,0.5731255,0.47171998,0.4288807,0.4993497,0.51191837,0.44093215,0.40860492,0.53835416,0.34150922,0.52307093,0.37188113,0.46699214,0.46820813,0.56542027,0.38262156,0.48987198,0.45511925,0.5897827,0.41063994,0.45512334,0.5299928,0.5176585,0.4959562,0.46759343,0.39127076,0.46922207,0.56556255,0.453723,0.41470894,0.4512581,0.52242386
201,0.600555,0.36672506,0.5521828,0.50877666,0.44609722,0.37033767,0.4949907,0.5207735,0.53097856,0.56789136,0.37969875,0.62889117,0.55453813,0.44955134,0.39759535,0.6448536,0.6103484,0.574927,0.46219933,0.55423015,0.39142233,0.55320674,0.33501723,0.61563325,0.37888867,0.32542124,0.40615925,0.47802252,0.4124928,0.33816287,0.544616,0.36901927,0.43063235,0.4695952,0.38632226,0.67347467,0.55683017,0.5802225,0.56000566,0.5090965,0.5984537,0.46195537,0.35246348,0.5593107,0.46820152,0.48686582,0.49476156,0.5887104,0.5025153,0.32488465,0.49290222,0.4641472,0.3330406,0.38547707,0.6354811,0.3246317,0.3589096,0.51891696,0.59411365,0.4948621,0.5318403,0.3416304,0.5258981,0.6283051,0.61829126,0.43453318,0.5957346,0.5434195,0.31164074,0.3827744,0.7210817,0.3278895,0.23630503,0.4256341,0.48506367,0.6493475,0.4894474,0.4835786,0.49377894,0.4629303,0.5296091,0.5431593,0.43610618,0.5271242,0.4275269,0.5824808,0.48521942,0.59723,0.54851526,0.37358853,0.54201853,0.52044904,0.29573345,0.508827,0.6067585,0.44483143,0.57072634,0.47141647,0.35550386,0.35270783
202,0.4388927,0.6232567,0.4692874,0.50311375,0.5766487,0.37446186,0.41966397,0.49066377,0.54396844,0.40487114,0.45310885,0.43857747,0.49352628,0.45363644,0.54860055,0.4742831,0.34331188,0.48741984,0.47346967,0.507844,0.5663097,0.47639537,0.3987885,0.49958456,0.546878,0.46268702,0.50827146,0.50363624,0.5110081,0.3432094,0.44551116,0.48420247,0.5284505,0.4699438,0.5015408,0.5588325,0.5112586,0.5947013,0.4826895,0.43664184,0.5194589,0.43385023,0.3159796,0.40859023,0.5522246,0.43440402,0.53824085,0.558293,0.4497152,0.5095937,0.50580084,0.43661174,0.554265,0.4769436,0.55852264,0.5336751,0.35035217,0.49694312,0.6107258,0.5390067,0.47226673,0.48106164,0.53002805,0.5470578,0.45595607,0.51611805,0.4408462,0.4986161,0.55315393,0.5297343,0.41998774,0.38239586,0.58246136,0.49511188,0.47541735,0.46367443,0.5255897,0.40316695,0.42491254,0.3933035,0.48545656,0.5224322,0.59788895,0.37212446,0.4712853,0.47946256,0.50050974,0.48883128,0.38905323,0.45778033,0.5242945,0.564388,0.4867339,0.38338935,0.4311415,0.5931522,0.4652755,0.4410394,0.4222803,0.5166673
203,0.45802468,0.5006562,0.54476345,0.5255853,0.47244915,0.48182923,0.5114063,0.4618466,0.4798575,0.5966771,0.5756416,0.5165596,0.5734503,0.5436933,0.61508,0.44741037,0.5966117,0.49844012,0.57708395,0.44599292,0.36686778,0.59361297,0.5824549,0.48473558,0.5036228,0.4086493,0.4942277,0.522497,0.42065886,0.5748868,0.54035795,0.5347042,0.5005342,0.4485786,0.4793796,0.44939822,0.43175286,0.40948856,0.46268058,0.55040056,0.541262,0.6139056,0.52873045,0.5467235,0.51235783,0.49688083,0.550761,0.5534597,0.5146332,0.46426612,0.5554904,0.48714006,0.44196787,0.5486746,0.37512803,0.55131,0.5909473,0.5733558,0.45843363,0.5961034,0.5068184,0.52961886,0.47215873,0.6284404,0.53557885,0.386773,0.5134724,0.47286254,0.4388951,0.48496622,0.5142882,0.5427232,0.553136,0.38471615,0.5157451,0.5223228,0.40768403,0.6929182,0.5546421,0.5381037,0.43825305,0.503407,0.5020644,0.59391737,0.5461005,0.46467185,0.3464661,0.5616778,0.43730402,0.491269,0.40087095,0.5295461,0.4865658,0.56296456,0.56835306,0.42753467,0.45927885,0.5440297,0.62584436,0.42674574
204,0.51954114,0.52597046,0.45446396,0.6128297,0.48407412,0.42565095,0.37882668,0.5714463,0.5255382,0.46290997,0.4854626,0.47832036,0.3937652,0.42690748,0.57509136,0.53206986,0.3272404,0.45041767,0.4956509,0.46467745,0.5409702,0.47592723,0.3839753,0.47914183,0.55267775,0.42880255,0.48471844,0.46814615,0.49215245,0.3162419,0.53330964,0.32597467,0.616189,0.50806046,0.3923676,0.5793687,0.45482457,0.5410911,0.5589011,0.41063768,0.39856553,0.42326945,0.38602245,0.42248622,0.5360358,0.3978898,0.55303824,0.59957564,0.40937433,0.47940388,0.5439679,0.43001184,0.5270197,0.47021255,0.49152127,0.5030979,0.39820486,0.42530856,0.6082442,0.5154035,0.46222618,0.37277633,0.5769454,0.56210005,0.46896935,0.47946775,0.45824885,0.48323762,0.5529047,0.53803205,0.40768868,0.36306506,0.51011336,0.48633936,0.5106579,0.5162296,0.49611777,0.3579158,0.50182784,0.41054848,0.58447534,0.5558684,0.591509,0.42363816,0.46028662,0.46293464,0.56722504,0.4273337,0.33959383,0.4480266,0.4815783,0.5168107,0.41228452,0.43025666,0.3946771,0.53001165,0.46029592,0.5443114,0.4260906,0.5286761
205,0.6097537,0.4297523,0.5268827,0.54350114,0.41731864,0.51597655,0.52482224,0.45463812,0.48879728,0.64164495,0.6309738,0.38581097,0.5417649,0.47039452,0.58841634,0.63616,0.5249083,0.59555745,0.49740994,0.6483798,0.37009737,0.5045132,0.47002503,0.4265519,0.3340962,0.4598027,0.5157456,0.44110882,0.38461256,0.4913723,0.6081404,0.42299724,0.6197277,0.46328348,0.43577567,0.38475817,0.43773967,0.638067,0.5551996,0.41725963,0.5596111,0.52916217,0.49386394,0.37606168,0.49380398,0.35640302,0.5016238,0.6568085,0.5741689,0.3483021,0.48765367,0.41671255,0.5706747,0.53232634,0.5636686,0.5617256,0.43031698,0.49621123,0.62354654,0.6224754,0.6491054,0.4510324,0.56813014,0.617131,0.42137998,0.46377814,0.4845112,0.56790614,0.48082167,0.54902935,0.45582542,0.6324087,0.47645536,0.38665396,0.57219064,0.5442296,0.45778447,0.602068,0.50426453,0.49514073,0.6421654,0.6224357,0.45170435,0.49890172,0.58733433,0.45417225,0.4444623,0.57134175,0.4636761,0.43987226,0.42816758,0.45055664,0.43286952,0.49070817,0.602754,0.46283346,0.5388708,0.63096565,0.54373145,0.37020153
206,0.4955612,0.40134642,0.46085304,0.4706096,0.44653666,0.49129114,0.48158628,0.37598035,0.51888275,0.4814747,0.56960756,0.4305841,0.6236769,0.5301726,0.5676384,0.49648237,0.5017352,0.4306159,0.58587027,0.5306247,0.422966,0.5870273,0.63063896,0.45339298,0.461128,0.49250326,0.46896797,0.54789954,0.5219572,0.52625966,0.54226744,0.5607873,0.53191465,0.39256126,0.55737054,0.52295506,0.46556884,0.48833114,0.48569173,0.3614387,0.46108449,0.5458503,0.49147022,0.56320107,0.44483095,0.53359324,0.5683604,0.5143855,0.3740791,0.5121826,0.50146914,0.43646455,0.49017745,0.5802829,0.4182638,0.5434655,0.58044744,0.5414572,0.49847835,0.5230645,0.51872414,0.52962863,0.5779425,0.50753665,0.43227547,0.39760846,0.48919746,0.5253026,0.45649004,0.4488041,0.4848623,0.5510048,0.45874834,0.35642755,0.46539712,0.4617631,0.48058388,0.5771749,0.4946946,0.4783783,0.5044186,0.54087424,0.3596205,0.5489702,0.5056962,0.4516279,0.40928927,0.46415234,0.5849296,0.49454468,0.50843406,0.539572,0.61815643,0.5311089,0.5386068,0.45493084,0.49979955,0.5670155,0.5700837,0.4117153
207,0.52659523,0.41956443,0.4982379,0.5466807,0.5079853,0.6262338,0.48107132,0.38287714,0.46858898,0.4664793,0.41758814,0.58396816,0.5082822,0.4637769,0.47928888,0.54366577,0.4010718,0.44526118,0.51550907,0.5366109,0.6312001,0.40095952,0.43654954,0.57845485,0.45504397,0.43730694,0.526056,0.50544494,0.54972893,0.5262166,0.46094346,0.46125263,0.5889738,0.46875358,0.4788024,0.53262866,0.4186884,0.28397584,0.59127206,0.5786576,0.27463758,0.60590047,0.33632806,0.4857875,0.39981005,0.5411639,0.6082928,0.43055874,0.52116203,0.5985137,0.50790346,0.5536684,0.36189407,0.47882622,0.3331954,0.46446747,0.55158716,0.3561936,0.4350948,0.3815585,0.31544316,0.537626,0.42719367,0.6069064,0.5491295,0.51185775,0.55157614,0.5825943,0.6703508,0.5245803,0.5382508,0.40084273,0.4566179,0.39331022,0.4185054,0.3191173,0.58581316,0.42514187,0.5118525,0.6523826,0.45278585,0.46025777,0.40437478,0.46224707,0.44416353,0.42862332,0.55941135,0.3884672,0.43034068,0.54298806,0.42949215,0.44896796,0.5082612,0.5054178,0.49321958,0.46754673,0.4111402,0.3912189,0.5880867,0.47558016
208,0.42870623,0.46105036,0.41466826,0.39381427,0.47128007,0.35957506,0.4614535,0.39320302,0.4798284,0.52288544,0.48194012,0.48676115,0.57581997,0.51351964,0.50433147,0.27677944,0.54357946,0.35647082,0.5112923,0.35201657,0.48469472,0.58371794,0.5982107,0.44878888,0.52437675,0.4256426,0.47290143,0.54681695,0.48246342,0.58155125,0.38440585,0.49586463,0.3496701,0.40189028,0.5021146,0.4215474,0.4307031,0.4010569,0.36703023,0.45138162,0.50538087,0.51245826,0.4509182,0.5112645,0.43646538,0.45649788,0.45332065,0.37642562,0.39411396,0.55215555,0.52594817,0.43240297,0.38440502,0.4968213,0.42657048,0.5087541,0.6010765,0.56752837,0.37342474,0.5337995,0.42638332,0.48120475,0.4269968,0.4443928,0.4774204,0.41242388,0.4290598,0.3476165,0.43126136,0.39349046,0.453283,0.4804546,0.44884524,0.43147683,0.4522767,0.5027452,0.385846,0.6343744,0.5059916,0.4439746,0.37047473,0.37087083,0.46664757,0.47040123,0.49347073,0.41733634,0.32295227,0.48473212,0.46353042,0.37661073,0.4541609,0.5210606,0.48700887,0.55039215,0.38852412,0.4756016,0.3517298,0.37185332,0.5758138,0.43446264
209,0.47908604,0.36285,0.4212912,0.3443315,0.45655367,0.42846757,0.6051411,0.43687344,0.49178326,0.518201,0.49778298,0.46191996,0.56938183,0.54101026,0.49588537,0.36399108,0.6369226,0.34304717,0.5969776,0.46887225,0.5790774,0.57919323,0.64394474,0.4542675,0.6180062,0.5066708,0.46097147,0.56137145,0.59727085,0.5829133,0.39017892,0.543495,0.42334408,0.4193899,0.5169389,0.5234012,0.51618373,0.6064342,0.33963546,0.37486959,0.619171,0.3841914,0.5404328,0.5081749,0.3235265,0.5436425,0.4248141,0.41842073,0.42179185,0.49689162,0.557847,0.426952,0.38117218,0.5194183,0.6007589,0.51234174,0.5614719,0.6589939,0.51894486,0.63619816,0.5581982,0.44615042,0.640062,0.33254525,0.4689968,0.55978847,0.3796354,0.37823752,0.4704814,0.3616727,0.443237,0.61537284,0.34956253,0.52838075,0.4964385,0.6291902,0.477921,0.5858327,0.46399546,0.40496427,0.47757772,0.5956999,0.41302186,0.47783393,0.45410454,0.4153415,0.3595819,0.5609802,0.6246953,0.34645015,0.5683393,0.576107,0.5242679,0.65358853,0.4892863,0.5456799,0.50372,0.44437152,0.6353239,0.540891
210,0.51033854,0.53547925,0.46212125,0.5505024,0.42610073,0.5608078,0.43574136,0.5142523,0.43073922,0.50599104,0.4820689,0.5150465,0.47071987,0.41612938,0.54388446,0.5855409,0.3558991,0.45945114,0.46061277,0.59914935,0.6671963,0.4547245,0.3719647,0.5035622,0.6019045,0.4492841,0.5210081,0.41591597,0.56170297,0.40643546,0.5043004,0.38080364,0.62729406,0.53493863,0.4466942,0.61778086,0.5028689,0.464834,0.57994753,0.39207402,0.42105204,0.4552901,0.38566586,0.43764615,0.44842947,0.47791067,0.5629101,0.55041206,0.48093706,0.5380077,0.52628446,0.57514066,0.45735526,0.3775481,0.57765114,0.50319076,0.47132134,0.46709132,0.52381897,0.48419994,0.41935235,0.40096992,0.6409778,0.58940613,0.5454235,0.5617772,0.5028089,0.45117396,0.55338585,0.47653365,0.42305487,0.386854,0.38774782,0.47967815,0.4787073,0.5278795,0.5378221,0.32990938,0.5345848,0.47406355,0.58838236,0.56761134,0.51485234,0.39490682,0.54790545,0.41106206,0.60946965,0.37959477,0.4456017,0.4752466,0.53332055,0.57036036,0.4616119,0.4387185,0.4643131,0.551316,0.51438415,0.45769498,0.470164,0.6365427
211,0.45954818,0.4916264,0.53736234,0.59373176,0.50561035,0.4880356,0.5689839,0.47538212,0.40254867,0.51385343,0.50774467,0.5590495,0.50859094,0.52660894,0.53363293,0.40611684,0.56505823,0.4817176,0.6338073,0.3478567,0.4079016,0.5795928,0.5708587,0.50949943,0.49620616,0.46461365,0.4473422,0.43109238,0.4022203,0.5115565,0.6112489,0.44265777,0.4558005,0.50769496,0.42812437,0.45239908,0.48447812,0.3437471,0.3986402,0.5360938,0.43537617,0.48147953,0.5957966,0.50605935,0.5156753,0.52657366,0.46403956,0.53211045,0.508122,0.4462959,0.51683915,0.53213227,0.49965876,0.4589061,0.2984349,0.5184698,0.57753754,0.5755124,0.41302338,0.5035831,0.47236505,0.5138605,0.4280848,0.5924816,0.5244181,0.33076322,0.57219,0.4516013,0.5280329,0.43106872,0.5040487,0.45189822,0.46027115,0.4336626,0.55904025,0.6126673,0.41388685,0.63553095,0.5139882,0.49449873,0.5123609,0.5033597,0.5115752,0.5869434,0.4834833,0.47092804,0.41317242,0.504155,0.43895826,0.49379826,0.38877243,0.48524654,0.33933002,0.5926734,0.5306841,0.35679328,0.45401624,0.5500967,0.58889776,0.4661169
212,0.415116,0.632843,0.42077678,0.5362626,0.47955304,0.3716607,0.3832755,0.544147,0.56767297,0.4114371,0.53385836,0.40667844,0.55516565,0.43249178,0.5455594,0.4444808,0.41970387,0.6019358,0.4777395,0.5800682,0.49449468,0.4893097,0.3993395,0.46882373,0.44941962,0.42432183,0.5071037,0.43285483,0.50967544,0.458099,0.39126173,0.52468705,0.6064799,0.41589898,0.4510998,0.45629323,0.512622,0.5450608,0.50137997,0.46386653,0.47504467,0.43221074,0.4743251,0.3203528,0.6417718,0.3867926,0.45734346,0.50133604,0.44890332,0.5443225,0.4677368,0.43988582,0.555417,0.45556143,0.56391907,0.5582782,0.41267216,0.46521613,0.5742409,0.5505449,0.38143274,0.5320771,0.42717546,0.52088135,0.44603622,0.48104137,0.34198636,0.3976323,0.5566639,0.4649555,0.45850712,0.46147215,0.519258,0.4230072,0.53785,0.29038513,0.47539777,0.40937948,0.5267011,0.40415722,0.3677735,0.43569288,0.56514966,0.3928706,0.56394887,0.4504231,0.46535772,0.48967034,0.4050136,0.5425271,0.48176593,0.53647166,0.52637386,0.21155578,0.36412895,0.5586162,0.3998999,0.39731085,0.3465134,0.44567168
213,0.5088463,0.5025352,0.37477076,0.54041815,0.5155962,0.5151557,0.41415668,0.44452333,0.4881457,0.41387582,0.49316525,0.44065255,0.45455843,0.47455218,0.55353975,0.506297,0.37109292,0.4878319,0.4842914,0.5159924,0.5751599,0.49243492,0.43384314,0.46447408,0.51371884,0.4621818,0.50673914,0.4681192,0.4938159,0.35653564,0.5139208,0.4890322,0.60424554,0.4590901,0.45733184,0.55407894,0.46109822,0.49274337,0.5222651,0.4390967,0.41203612,0.47383142,0.36561245,0.45070383,0.4956302,0.45047373,0.6203041,0.5594375,0.4525017,0.51226306,0.48408055,0.46426773,0.5668317,0.48909575,0.46863323,0.5521314,0.40557814,0.44013876,0.5773989,0.48926795,0.4699325,0.40976185,0.52717525,0.52358234,0.46065286,0.5184671,0.45617568,0.56900096,0.57903326,0.5416325,0.4272781,0.4202693,0.5428593,0.45848227,0.4692419,0.38978085,0.539688,0.38649502,0.45286763,0.45444986,0.5125916,0.53656095,0.523591,0.38721436,0.45727468,0.44487888,0.5604434,0.44935453,0.41866195,0.46422732,0.51799935,0.5397476,0.45737043,0.46675783,0.51103675,0.5182785,0.5080831,0.5252891,0.5301547,0.49355757
